Unnamed: 0.1,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_mass_meem,ei_number_meem,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_waypoint,cocip_level,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_segment_length_km,accf_issr_nox_impact,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_segment_length_km,accf_sac_accf_contrail_cocip
131,131,133,3c49c8,EWG1VT,65.23476810778601,13.376541137695312,214.008888704,10888.98,0.649698364480344,34610D,222.98357,26.763742,31.016598,174.70442177291358,62579.70154249636,0.3449762747173697,0.41244753091538,27.253360600548408,35.0457596225606,0.0,2.672382260852555e-05,23030.72702383211,0.2566433882846856,0.2271113383379034,0.5046943603003107,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.5836126140680421,17.5229060708979,10.870779910492342,26.08411883058225,1589902993701412.2,11.6238680366489,761.841108455907,1625.0853016715,0.00267238226085,0.0260257063156243,0.20622376545769,17.5228798112803,7.92384894214706,7.923637192272319,0.0026723822608525,0.5499490121858046,495909738646164.6,4.607862288439973,438246633043386.56,0.0133629231581034,6.497813757112427e-06,3.16,35.8,2023-08-06 10:13:00,2.672382260852556e-05,0.256643452024872,0.0,131,230.3072702383211,2.672382260852556e-05,26.763742,31.016598,0.256643452024872,1.762012e-07,6.9070158e-12,0.3598133164833462,859.0617134302876,12751.04180973381,0.9359059168049996,0.3522500743639288,1.62782662146321,231.1210875419144,0.1566208163825524,0.3413355245133315,0.0,222.21554963184465,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,2.720486e-05,9.41078e-06,107638.24,0.2783176,-247.79749,0.0028024452983149,0.0028024452983149,1.0,-4.3275840416880763e-13,1.7579837e-12,9.363518e-16,1.2021930877065865e-15,8.578517942561023e-16,8.578517942561023e-16,7.48e-16,1.904953757753891e-14,1.3252253449837853e-12,908.8680763403204,12.75104180973381,4.382391400542774e-13,2.720486e-05,9.41078e-06,107638.24,0.2783176,-247.79749,0.0028024452983149,0.0028024452983149,0.2226893374866539,-4.3275840416880763e-13,1.7579837e-12,9.363518e-16,1.2021930877065865e-15,8.578517942561023e-16,8.578517942561023e-16,7.48e-16,1.904953757753891e-14,1.3252253449837853e-12,908.8680763403204,12.75104180973381,0.0
132,132,134,3c49c8,EWG1VT,65.34205627441406,13.473358154296877,212.979999816,10888.98,0.648962629942892,34610D,223.23645,26.621946,30.19531,176.29998349881956,62552.448181895816,0.3444721638474665,0.39406993719961,25.820352722091343,33.132682969201,-77.03024918881233,2.4926183404768943e-05,23030.72702383211,0.2320169949563027,0.2151696060174278,0.480783663954337,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.5886090663649397,16.56618115414847,10.618309516048331,24.451135229577684,1512825751377679.5,11.1895127146982,757.186269287316,1612.28521997858,0.00249261834048,0.0257161098170197,0.197034968599805,16.5663414846005,7.6619274844363,7.661736506586939,0.0024926183404768,0.5350850155896306,467131107689549.94,4.659440027952858,440748546046568.1,0.0130778266922526,5.98420208872589e-06,3.16,35.8,2023-08-06 10:14:00,2.492618340476894e-05,0.2320170135937819,0.0,132,230.3072702383211,2.492618340476894e-05,26.621946,30.19531,0.2320170135937819,0.0,0.0,0.3594057235858945,858.0890706875615,12632.564302741304,0.9355175218692612,0.3532802942078661,1.6265722760157946,231.11305294265023,0.1419431607482356,0.3964914510914548,0.0,222.15281245232757,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,2.569114e-05,9.66684e-06,107614.88,0.2562559,-248.16048,0.0,0.0,1.0,-4.328900450316003e-13,1.7589571e-12,9.560897e-16,0.0,0.0,0.0,7.48e-16,1.8942961197998868e-14,1.3260670341073564e-12,906.9705122593324,12.632564302741304,4.1003942092624364e-13,2.569114e-05,9.66684e-06,107614.88,0.2562559,-248.16048,0.0,0.0,0.2122908095328443,-4.328900450316003e-13,1.7589571e-12,9.560897e-16,0.0,0.0,0.0,7.48e-16,1.8942961197998868e-14,1.3260670341073564e-12,906.9705122593324,12.632564302741304,0.0
133,133,135,3c49c8,EWG1VT,65.44830322265625,13.5699462890625,214.008888704,10866.12,0.6482182613020766,34610D,223.42792,26.776587,29.550219,177.54463319992922,62526.627829173725,0.3469261221417704,0.412431401600564,27.22950683154605,34.6786845749892,25.700422626831624,2.4154510771578e-05,23113.59292955482,0.22037886453763,0.2269125569295504,0.5073207178546796,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.5925104551955303,17.339496968418437,10.88070365526145,25.884029608981137,1580458731425766.5,11.6294253957606,763.089923076167,1625.94246590354,0.00241545107716,0.0260202144766059,0.206215700800282,17.3393422874946,7.92521141536651,7.925019990385787,0.0024154510771578,0.553996941522935,492941737833816.8,4.740169903402792,445012137683750.06,0.0134038409875737,6.496427942452797e-06,3.16,35.8,2023-08-06 10:15:00,2.4154510771578003e-05,0.2203787129991143,0.0,133,231.13592929554815,2.4154510771578003e-05,26.776587,29.550219,0.2203787129991143,0.0,0.0,0.36038977997445,857.1050111180176,12988.611388917589,0.9352697827837058,0.3539356345604661,1.638557606878629,231.1896006101388,0.1350761601774267,0.4208352730212933,0.0,222.19725806241024,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,2.518171e-05,9.801608e-06,107368.1,0.24670708,-248.38664,0.0,0.0,1.0000000000000002,-4.339992633962773e-13,1.754848e-12,9.664781e-16,0.0,0.0,0.0,7.479999999999999e-16,1.888551141053488e-14,1.3208487130999649e-12,905.0903200804328,12.988611388917588,4.3811217164607613e-13,2.518171e-05,9.801608e-06,107368.1,0.24670708,-248.38664,0.0,0.0,0.2454371718219272,-4.339992633962773e-13,1.754848e-12,9.664781e-16,0.0,0.0,0.0,7.479999999999999e-16,1.888551141053488e-14,1.3208487130999649e-12,905.0903200804328,12.988611388917588,0.0
134,134,136,3c49c8,EWG1VT,65.5575147725768,13.669858186141305,216.06666648,10873.74,0.6474206474624131,34610D,223.75009,26.426266,28.66446,178.70361070835946,62499.39832234218,0.3473308276694539,0.40909796343362,26.96180649555695,34.2151745581864,0.0,2.1934303904716232e-05,23085.9441803996,0.1921159776780485,0.2246817207963079,0.5061097012764054,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.5959487780250676,17.10711386948901,10.837131798883668,25.614423156741186,1567733238139393.5,11.54131783863,763.367434966743,1625.72066341724,0.00219343039047,0.0260047792939544,0.20454898171681,17.1075872790932,7.86582263993157,7.865650112371597,0.0021934303904716,0.5548971447811163,486551521755132.8,4.763068878762245,446006513535342.3,0.0133820109224502,6.42034914453644e-06,3.16,35.8,2023-08-06 10:16:00,2.1934303904716232e-05,0.1921161579047432,0.0,134,230.859441803996,2.1934303904716232e-05,26.426266,28.66446,0.1921161579047432,0.0,0.0,0.3594403854962602,856.0505477901492,12863.447297662138,0.9343093660451498,0.3564631937806627,1.637609226614721,231.1835616199654,0.1181255216963205,0.4833847161259409,0.0,222.12900419837584,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,2.3022494e-05,1.0121641e-05,107417.99,0.21792267,-248.99173,0.0,0.0,1.0,-4.338095008476845e-13,1.7578751e-12,9.911473e-16,0.0,0.0,0.0,7.480000000000001e-16,1.895200071731248e-14,1.324065646151533e-12,903.1537047389486,12.863447297662136,4.349200862910412e-13,2.3022494e-05,1.0121641e-05,107417.99,0.21792267,-248.99173,0.0,0.0,0.2343776721598408,-4.338095008476845e-13,1.7578751e-12,9.911473e-16,0.0,0.0,0.0,7.480000000000001e-16,1.895200071731248e-14,1.324065646151533e-12,903.1537047389486,12.863447297662136,0.0
135,135,137,3c49c8,EWG1VT,65.6655625165519,13.769929305366848,216.581110924,10873.74,0.646616536820465,34610D,224.03693,26.123573,27.882097,179.95056863869158,62472.436515846624,0.3473931459940908,0.401507727755966,26.37423224893127,33.353650188046,-51.522446601413584,2.038852563072637e-05,23085.9441803996,0.1724024106510765,0.2197852687410939,0.4979452973592644,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.5997229149644161,16.676795494800086,10.73635077026051,24.94184232153136,1535987251231824.2,11.357960247092,762.063383086082,1621.50342682074,0.00203885256307,0.0258961991950399,0.200753863877983,16.676825094023,7.75225207243674,7.7520940186691485,0.0020388525630726,0.5506693344255595,474175308721415.4,4.803206516278412,447952828492931.8,0.0132789240558449,6.219501393973539e-06,3.16,35.8,2023-08-06 10:17:00,2.038852563072638e-05,0.17240236309861,0.0,135,230.859441803996,2.038852563072638e-05,26.123573,27.882097,0.17240236309861,0.0,0.0,0.3589801851169042,854.9874936386233,12973.057672821882,0.9337069498810436,0.3580381707916603,1.6377634205593457,231.18454368989265,0.1063026174168522,0.5338122762952627,0.0,222.08669461196928,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,2.1319272e-05,1.0323554e-05,107393.59,0.19607739,-250.69081,0.0,0.0,1.0,-4.3394420044913965e-13,1.7591897e-12,1.0067115e-15,0.0,0.0,0.0,7.48e-16,1.898290227491117e-14,1.3252454430565026e-12,901.234205075124,12.973057672821882,4.2393997077808964e-13,2.1319272e-05,1.0323554e-05,107393.59,0.19607739,-250.69081,0.0,0.0,0.2343776721598408,-4.3394420044913965e-13,1.7591897e-12,1.0067115e-15,0.0,0.0,0.0,7.48e-16,1.898290227491117e-14,1.3252454430565026e-12,901.234205075124,12.973057672821882,0.0
136,136,138,3c49c8,EWG1VT,65.77445983886719,13.871726989746094,216.581110924,10858.5,0.6457829463454975,34610D,224.25003,26.047083,27.233013,181.3442887053382,62446.06228359769,0.3485493179722437,0.404383928671416,26.58957569714437,33.4453450529128,0.0,1.9503550734984272e-05,23141.26848577999,0.1610578113241886,0.221579797476203,0.5031510755784037,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.6040805525122428,16.72295285883475,10.782731626429936,25.07876313841525,1542449948698982.8,11.4305190460638,763.462280487357,1623.84622012548,0.0019503550735,0.0259376005650843,0.202191964335708,16.7226725264564,7.79532261777087,7.795170584265892,0.0019503550734984,0.5552048081626869,476949012019281.75,4.877078582987073,451766802841425.5,0.0133467363965184,6.29635657613342e-06,3.16,35.8,2023-08-06 10:18:00,1.9503550734984272e-05,0.1610578700273279,0.0,136,231.4126848578,1.9503550734984272e-05,26.047083,27.233013,0.1610578700273279,0.0,0.0,0.3594985144110363,853.8854593826942,12940.630306879544,0.9334470077827816,0.3587153239845935,1.6446005940544275,231.2280078979607,0.0995153304459911,0.5624597355736268,0.0,222.10183661626655,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,2.024847e-05,1.0432733e-05,107219.86,0.18218511,-253.4313,0.0,0.0,1.0,-4.3472961704050514e-13,1.7570026e-12,1.0151273e-15,0.0,0.0,0.0,7.479999999999999e-16,1.8952676167972422e-14,1.3222729882929012e-12,899.2979364514051,12.940630306879545,4.281947584801864e-13,2.024847e-05,1.0432733e-05,107219.86,0.18218511,-253.4313,0.0,0.0,0.2389398316192808,-4.3472961704050514e-13,1.7570026e-12,1.0151273e-15,0.0,0.0,0.0,7.479999999999999e-16,1.8952676167972422e-14,1.3222729882929012e-12,899.2979364514051,12.940630306879545,0.0
137,137,139,3c49c8,EWG1VT,65.88305457163665,13.973892875339674,216.06666648,10858.5,0.6449323888080795,34610D,224.50569,25.74254,26.589697,182.1178972971048,62419.47270790055,0.3490948891272826,0.40599229554604,26.70615554266229,33.4880681010472,0.0,1.8473428706470423e-05,23141.26848577999,0.1478605573679725,0.2225512961888524,0.5078242504958421,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.6063120060723797,16.744184053943314,10.807190299544883,25.208177903186595,1548558358592635.5,11.4623176255328,764.812111414769,1626.54992499979,0.00184734287065,0.0259928319720949,0.20299614777302,16.7440340505236,7.80969722694897,7.809552957729175,0.001847342870647,0.5595834392776574,478261336173068.2,4.901279492686767,452940055523365.7,0.0133978443826913,6.3520578437679135e-06,3.16,35.8,2023-08-06 10:19:00,1.8473428706470423e-05,0.1478607217219832,0.0,137,231.4126848578,1.8473428706470423e-05,25.74254,26.589697,0.1478607217219832,0.0,0.0,0.3590891288395868,852.7609899919873,12864.271224301152,0.9326513266264432,0.360779022314124,1.6459775915540342,231.2367421580008,0.0915903351893588,0.601321953104769,0.0,222.0812552415345,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.9007071e-05,1.0503317e-05,107196.59,0.16699545,-256.9014,0.0,0.0,1.0,-4.3485777873423423e-13,1.7582619e-12,1.0205682e-15,0.0,0.0,0.0,7.480000000000001e-16,1.897282289717346e-14,1.3234042073976406e-12,897.3612786169653,12.864271224301152,4.3191320558098134e-13,1.9007071e-05,1.0503317e-05,107196.59,0.16699545,-256.9014,0.0,0.0,0.1632201449557019,-4.3485777873423423e-13,1.7582619e-12,1.0205682e-15,0.0,0.0,0.0,7.480000000000001e-16,1.897282289717346e-14,1.3234042073976406e-12,897.3612786169653,12.864271224301152,0.0
138,138,140,3c49c8,EWG1VT,65.99091610666048,14.07647174337636,216.06666648,10858.5,0.6440706133566767,34610D,224.75674,25.436018,25.927568,182.9997483820109,62392.76655235788,0.3483165398888871,0.393081756752684,25.740943522209577,32.1949631282496,-51.66617337599616,1.7338512501643075e-05,23141.26848577999,0.1345947308059376,0.2145078626850798,0.4918638387269368,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.608907508245485,16.097364963690133,10.63485099173004,24.11847725895242,1497124210347487.5,11.1519645919015,761.615437897997,1618.04656459902,0.00173385125016,0.0257899283856166,0.196540878376342,16.0974815641248,7.62083846987168,7.620706338159564,0.0017338512501643,0.5492176848112298,458890784866407.1,4.929583516242533,454312143410776.6,0.0131932427485989,6.006382477769413e-06,3.16,35.8,2023-08-06 10:20:00,1.7338512501643072e-05,0.134594908385679,0.0,138,231.4126848578,1.7338512501643072e-05,25.436018,25.927568,0.134594908385679,0.0,0.0,0.3586880315207915,851.6216872578444,12936.53862007537,0.9322369553652068,0.3618483923570889,1.644010080854315,231.2242603026201,0.0835785664027062,0.639836658928627,0.0,222.0411575663982,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.773116e-05,1.0606843e-05,107173.15,0.15064742,-260.50436,0.0,0.0,1.0000000000000002,-4.349867859701044e-13,1.7594743e-12,1.0285483e-15,0.0,0.0,0.0,7.480000000000001e-16,1.8994886320943604e-14,1.3244875422271485e-12,895.4376964918354,12.93653862007537,4.121293743633412e-13,1.773116e-05,1.0606843e-05,107173.15,0.15064742,-260.50436,0.0,0.0,0.0917160269326099,-4.349867859701044e-13,1.7594743e-12,1.0285483e-15,0.0,0.0,0.0,7.480000000000001e-16,1.8994886320943604e-14,1.3244875422271485e-12,895.4376964918354,12.93653862007537,0.0
139,139,141,3c49c8,EWG1VT,66.09933471679688,14.180374145507812,217.095555368,10843.26,0.6431824663085568,34610D,224.98547,25.283339,25.462128,183.55569176760253,62367.02560883568,0.3490982004064742,0.398712893942934,26.14991095390917,32.6303305679348,0.0,1.6932043982916376e-05,23196.700098968227,0.1281396694019224,0.2179159246159097,0.5006026814998408,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.6104467829747467,16.31517761321162,10.713946187588716,24.513600224269585,1515774115053626.2,11.2869202286161,763.817514194888,1622.73245314973,0.00169320439829,0.0258893326570301,0.199356446971467,16.3151652839674,7.70033162354741,7.70020124340128,0.0016932043982916,0.5563571283038942,465924464616654.4,4.973816400173209,456688750174408.06,0.01330724574571,6.160730789549564e-06,3.16,35.8,2023-08-06 10:21:00,1.6932043982916372e-05,0.1281397395334977,0.0,139,231.9670009896824,1.6932043982916372e-05,25.283339,25.462128,0.1281397395334977,0.0,0.0,0.35918168630406,850.4475142257453,12953.600016936303,0.9314404626067028,0.3638937545754411,1.6499264964003189,231.26175410706915,0.0797489105780826,0.6664654869390583,0.0,222.061777200882,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.7210119e-05,1.0556335e-05,107000.25,0.14350717,-263.5488,0.0,0.0,1.0000000000000002,-4.35763036491761e-13,1.7576867e-12,1.024655e-15,0.0,0.0,0.0,7.480000000000001e-16,1.8957662466320297e-14,1.3219236524583997e-12,893.4974070498458,12.953600016936305,4.208294080687414e-13,1.7210119e-05,1.0556335e-05,107000.25,0.14350717,-263.5488,0.0,0.0,0.0975380138555534,-4.35763036491761e-13,1.7576867e-12,1.024655e-15,0.0,0.0,0.0,7.480000000000001e-16,1.8957662466320297e-14,1.3219236524583997e-12,893.4974070498458,12.953600016936305,0.0
140,140,142,3c49c8,EWG1VT,66.2078029826536,14.285450810971469,217.609999812,10843.26,0.6422742170942334,34610D,225.30882,24.88229,24.870556,183.75266234282927,62340.87569788177,0.350409084456878,0.413737914354028,27.268431992695863,33.9506799301504,25.900832792464524,1.596186359826106e-05,23196.700098968227,0.1161502810722083,0.2272369332724655,0.5248996544673038,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.6106632308348083,16.97549933452022,10.917295836830618,25.79883204669624,1576437384763383.8,11.6282578160039,769.381072486127,1636.21751489652,0.00159618635983,0.0261979733280511,0.206868957177014,16.9753399650752,7.89637253945565,7.896246500646069,0.0015961863598261,0.5745680375584108,486750246519058.0,4.976199232164127,456804247949353.25,0.0135922418422926,6.592702357296882e-06,3.16,35.8,2023-08-06 10:22:00,1.596186359826106e-05,0.1161503480611415,0.0,140,231.9670009896824,1.596186359826106e-05,24.88229,24.870556,0.1161503480611415,0.0,0.0,0.3586662098204211,849.2467606250672,13034.22291130748,0.9308369427601948,0.3654347903427561,1.653254688937703,231.28279337745832,0.0725169732974326,0.7054190791170949,0.0,222.0553411848216,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.608327e-05,1.05896725e-05,106977.41,0.12972605,-265.77036,0.0,0.0,0.9999999999999998,-4.358878173357522e-13,1.759501e-12,1.0272248e-15,0.0,0.0,0.0,7.48e-16,1.898219559864621e-14,1.3236131417809338e-12,891.5556093406122,13.03422291130748,4.4661030010347353e-13,1.608327e-05,1.05896725e-05,106977.41,0.12972605,-265.77036,0.0,0.0,0.1021826811820083,-4.358878173357522e-13,1.759501e-12,1.0272248e-15,0.0,0.0,0.0,7.48e-16,1.898219559864621e-14,1.3236131417809338e-12,891.5556093406122,13.03422291130748,0.0
141,141,143,3c49c8,EWG1VT,66.31687487586069,14.39208984375,217.609999812,10850.88,0.6413391863298006,34610D,225.66415,24.450974,24.299599,184.8151916109568,62313.60726588907,0.3482846987616121,0.386850372893416,25.272927228241315,31.370481646145,-51.86273934623862,1.5113942775955236e-05,23168.97086895457,0.1052273556494113,0.2106077269020109,0.4903609421293176,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.6137105177470501,15.68442554382047,10.556849331274174,23.586029084525364,1471992520758016.2,10.9814425068009,762.282117945598,1618.18679667886,0.0015113942776,0.0257760948505231,0.193425186446708,15.6852408230725,7.50405317672792,7.503939762611753,0.0015113942775955,0.5513781853807719,447357149232948.6,4.996126271555783,457653820790770.7,0.0131533045674025,5.873728648407734e-06,3.16,35.8,2023-08-06 10:23:00,1.5113942775955234e-05,0.1052273623596422,0.0,141,231.6897086895457,1.5113942775955234e-05,24.450974,24.299599,0.1052273623596422,0.0,0.0,0.3576733823769579,848.0105946251987,12938.91596504141,0.9300926829885776,0.367324925714427,1.6458945468914288,231.23621559129305,0.0659269412489834,0.7517490414315199,0.0,221.98954617448643,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.5158941e-05,1.0556115e-05,107030.62,0.11763776,-267.4409,0.0,0.0,1.0,-4.356836281410731e-13,1.7629263e-12,1.0246381e-15,0.0,0.0,0.0,7.48e-16,1.9026792119979182e-14,1.3272426218959109e-12,889.5984688294888,12.93891596504141,4.0520935790361344e-13,1.5158941e-05,1.0556115e-05,107030.62,0.11763776,-267.4409,0.0,0.0,0.0751366290327045,-4.356836281410731e-13,1.7629263e-12,1.0246381e-15,0.0,0.0,0.0,7.48e-16,1.9026792119979182e-14,1.3272426218959109e-12,889.5984688294888,12.93891596504141,0.0
142,142,144,3c49c8,EWG1VT,66.42506227654926,14.498956853693182,218.124444256,10835.64,0.6403949196310983,34610D,225.89186,24.29484,23.907417,184.7203045534662,62288.33433866083,0.3488984340187613,0.39529733260455,25.87351948806607,32.1284450306082,-25.951428537333506,1.4887806065389146e-05,23224.45619572094,0.1010853971745602,0.2156126624005505,0.5026606764194002,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.6130862107354678,16.06431489244588,10.669530871297066,24.2307784464942,1502424855032513.8,11.1816360766896,765.285610595778,1625.10235477666,0.00148878060654,0.0259297416068565,0.197648666302275,16.0642225153041,7.62246956791933,7.622356087760135,0.0014887806065389,0.5611216970711365,458700383615714.1,5.016707399394513,458883940163801.4,0.0133133115030321,6.105012864896104e-06,3.16,35.8,2023-08-06 10:24:00,1.4887806065389146e-05,0.1010855000989351,0.0,142,232.24456195720947,1.4887806065389146e-05,24.29484,23.907417,0.1010855000989351,0.0,0.0,0.3581685271940613,846.76221589529,13016.538902136435,0.929630284033482,0.3684936023974196,1.651390985701607,231.27101654868105,0.0634737755834196,0.7724188512636102,0.0,222.01271063939504,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.48824865e-05,1.0432126e-05,106857.945,0.11363944,-267.91168,0.0,0.0,1.0,-4.3645462631029364e-13,1.7611656e-12,1.0150806e-15,0.0,0.0,0.0,7.48e-16,1.898432389426652e-14,1.3247110223695373e-12,887.6543599261531,13.016538902136435,4.182947153188502e-13,1.48824865e-05,1.0432126e-05,106857.945,0.11363944,-267.91168,0.0,0.0,0.0347450227501536,-4.3645462631029364e-13,1.7611656e-12,1.0150806e-15,0.0,0.0,0.0,7.48e-16,1.898432389426652e-14,1.3247110223695373e-12,887.6543599261531,13.016538902136435,0.0
143,143,145,3c49c8,EWG1VT,66.53384399414062,14.607278575067935,216.581110924,10828.02,0.6394238636762557,34610D,226.16771,24.039785,23.458242,184.95471573228087,62262.46081917276,0.3476938518220439,0.384667405248112,25.0989231396684,31.1170508192074,-25.977138274355564,1.4450436675953368e-05,23252.23917912276,0.0950246263882652,0.2091576928305699,0.4893418129176323,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.6134897711771964,15.558400386257786,10.527709598330896,23.338978525038467,1460331671360587.5,10.921893921789,762.495609262874,1618.18637584641,0.0014450436676,0.0257701105708408,0.192333702624056,15.5585254096037,7.46344110923933,7.463333260814653,0.0014450436675953,0.5520700436630575,443356967388919.0,5.034964092304739,459885125553343.7,0.0131385506606224,5.826978676400063e-06,3.16,35.8,2023-08-06 10:25:00,1.445043667595337e-05,0.0950246735397403,0.0,143,232.5223917912276,1.445043667595337e-05,24.039785,23.458242,0.0950246735397403,0.0,0.0,0.3581596274708218,845.4784145420068,12747.570741730762,0.9291209426224736,0.3697759781006956,1.6503126994031274,231.26419742845036,0.0598299595471558,0.8002821514001125,0.0,221.9937079658501,,,,,,,,,,,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,1.4429894e-05,1.0336159e-05,106760.02,0.10794598,-266.79947,0.0,0.0,1.0,-4.369015626902362e-13,1.7611467e-12,1.0076831e-15,0.0,0.0,0.0,7.480000000000001e-16,1.8970869602127452e-14,1.3242451152941064e-12,885.6972869135468,12.747570741730762,4.015618792330542e-13,1.4429894e-05,1.0336159e-05,106760.02,0.10794598,-266.79947,0.0,0.0,0.0,-4.369015626902362e-13,1.7611467e-12,1.0076831e-15,0.0,0.0,0.0,7.480000000000001e-16,1.8970869602127452e-14,1.3242451152941064e-12,885.6972869135468,12.747570741730762,0.0
